filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00087.wav,0.3199880123138428,0.1556006669998169,1378.4470199453554,1828.2008299449872,2886.823147023637,0.04658901147465947,-170.33587646484375,127.21195220947266,6.051536560058594,47.09425735473633,2.6669600009918213,27.17195701599121,-8.014673233032227,15.886571884155273,-11.74808120727539,0.5926154255867004,-8.874137878417969,-0.9860085248947144,-6.392946243286133,0.3288833796977997,-8.232243537902832,4.0735578536987305,-5.538782119750977,-1.2089815139770508,2.598767042160034,-5.824833869934082,blues
blues.00050.wav,0.3747922480106354,0.16622227430343628,2076.4348999869912,2230.5905050335464,4567.512133392546,0.0867836755738645,-89.09292602539062,96.18057250976562,-16.15355682373047,62.110965728759766,1.862316608428955,35.0088996887207,-9.36017894744873,18.01197052001953,-15.308116912841797,16.383953094482422,-12.418632507324219,13.184869766235352,-12.873173713684082,3.098139524459839,-8.562419891357422,3.403719902038574,-9.413891792297363,0.5071231126785278,-4.85075569152832,4.7670111656188965,blues
blues.00078.wav,0.40123963356018066,0.2628324031829834,2301.3589115475993,2191.325896846,4788.839488018417,0.12010406637519663,-4.381147861480713,101.9087142944336,-36.172576904296875,42.67747116088867,-12.541690826416016,31.16150665283203,-21.384456634521484,24.104612350463867,-16.91157341003418,15.655357360839844,-14.718467712402344,13.157486915588379,-13.284884452819824,6.163878917694092,-9.083325386047363,5.302488327026367,-11.881962776184082,2.6662888526916504,-5.008313179016113,-3.9031119346618652,blues
blues.00079.wav,0.42634639143943787,0.2600082755088806,2477.0201770524577,2412.727517709879,5397.639596323956,0.12101604137401287,-10.093496322631836,89.93515014648438,-23.87044334411621,45.787803649902344,-8.265837669372559,33.1253662109375,-18.115314483642578,30.162385940551758,-9.778193473815918,15.57151985168457,-14.424757957458496,14.841212272644043,-16.00326919555664,11.13943862915039,-14.551207542419434,3.4763846397399902,-15.746384620666504,2.756970167160034,-6.789613246917725,-4.852672576904297,blues
blues.00051.wav,0.40439414978027344,0.1939769834280014,1930.1119310001109,1889.1096846547553,3806.830499564965,0.1044984242730348,-59.219337463378906,116.83088684082031,-38.8149528503418,66.8841781616211,-4.224154949188232,14.961930274963379,-15.687776565551758,17.667041778564453,-11.604280471801758,18.36236572265625,-8.377805709838867,11.127784729003906,-15.636743545532227,4.90019416809082,-6.582184314727783,9.618162155151367,-3.25260329246521,3.8186771869659424,-5.7473015785217285,-1.3341628313064575,blues
blues.00086.wav,0.3471566438674927,0.10837386548519135,1387.868578302272,1734.359952172943,2761.6957520664155,0.05785027700175198,-219.5728302001953,128.6647491455078,5.834470272064209,36.88615417480469,11.264007568359375,21.024438858032227,-5.812605857849121,12.25114631652832,-13.269574165344238,8.2698392868042,-0.6647682785987854,0.7160218358039856,-1.8249390125274658,-2.441879987716675,-4.274773597717285,5.901223182678223,-10.803752899169922,-0.3550545275211334,-4.535446643829346,-3.439575433731079,blues
blues.00092.wav,0.3930436074733734,0.05288051441311836,769.9544064157797,1389.8870643048472,1269.5846663826856,0.023784480536220676,-371.5765686035156,135.913330078125,30.434146881103516,47.130958557128906,32.26331329345703,28.298755645751953,9.221747398376465,9.720744132995605,-2.380988597869873,3.464254140853882,-3.158679485321045,1.4862630367279053,-0.39007583260536194,-4.6631574630737305,-2.9301106929779053,0.7364286780357361,-1.7451536655426025,-3.37666654586792,-4.923950672149658,-2.7182328701019287,blues
blues.00090.wav,0.3920550048351288,0.1342780739068985,1576.2360705350368,1933.0671261913049,3384.160201566125,0.05624698139116435,-185.70225524902344,116.21446990966797,15.721587181091309,58.90911102294922,4.482669830322266,29.631832122802734,-7.526192665100098,21.31329345703125,-13.79715633392334,5.297820568084717,-6.508735656738281,1.3947179317474365,-5.888638019561768,2.99772572517395,-1.774519681930542,3.3350918292999268,-3.518681049346924,-2.2383413314819336,3.6708507537841797,-4.1654558181762695,blues
blues.00053.wav,0.4060797691345215,0.16792581975460052,2140.9500684516474,1903.2121738832811,4136.473363181554,0.12919961488075507,-81.27822875976562,107.0915298461914,-47.051143646240234,63.71452331542969,-7.246790885925293,21.17190170288086,-11.22134017944336,16.245704650878906,-11.005170822143555,13.809477806091309,-3.2778661251068115,14.249698638916016,-8.543185234069824,1.2948427200317383,-2.7815191745758057,6.00075101852417,-3.691019058227539,-0.7178457379341125,-3.619101047515869,0.5593786835670471,blues
blues.00052.wav,0.32796618342399597,0.0903402641415596,1489.7935197655568,1675.0282323344725,3125.6368614957946,0.06571512750498498,-235.0126953125,115.63268280029297,-16.31918716430664,67.32210540771484,12.3438720703125,18.156251907348633,10.123902320861816,9.235974311828613,-1.019940733909607,11.939201354980469,2.411616086959839,4.413323402404785,-5.9740376472473145,-8.923035621643066,-4.995725631713867,-1.405422329902649,-2.7440552711486816,-2.362889051437378,-2.1250131130218506,4.3229899406433105,blues
blues.00091.wav,0.42458367347717285,0.10265261679887772,904.5270447161496,1352.7220611864022,1764.8233577436195,0.028665603905908842,-251.6637725830078,164.41795349121094,10.044876098632812,27.3629093170166,9.21898078918457,22.60292625427246,2.24843692779541,12.845300674438477,-0.8671250343322754,8.270809173583984,-4.024549961090088,4.413832187652588,-3.6398186683654785,0.0894872397184372,-3.6455745697021484,-1.996390461921692,-3.0310463905334473,-3.269897699356079,-1.7790753841400146,-2.7499659061431885,blues
blues.00085.wav,0.31109893321990967,0.16139861941337585,1735.6477230122184,1980.435232210633,3689.347141911978,0.08675694871916283,-145.99453735351562,104.78497314453125,-8.938559532165527,43.60744094848633,11.07868480682373,41.69549560546875,-2.4037728309631348,8.391656875610352,-18.317487716674805,0.3189220428466797,-12.20073413848877,10.067933082580566,-5.065384387969971,14.095184326171875,-12.609170913696289,-0.23257765173912048,-11.432229995727539,7.302791118621826,-1.2131552696228027,2.9178030490875244,blues
blues.00081.wav,0.4202828109264374,0.2763838469982147,2227.148034039197,2073.2757217664257,4514.728307170823,0.13156620420790124,6.6882500648498535,106.78730773925781,-40.68312072753906,47.997379302978516,-21.859989166259766,26.356035232543945,-20.577054977416992,18.30121612548828,-12.717768669128418,14.131491661071777,-15.284150123596191,17.311826705932617,-13.111732482910156,9.656448364257812,-8.788505554199219,2.5339014530181885,-8.826652526855469,2.342473268508911,-10.659581184387207,2.8914194107055664,blues
blues.00095.wav,0.36093220114707947,0.17823700606822968,1356.2843619156245,1759.6761326608896,2679.0102505075406,0.051628812391159094,-144.9990997314453,141.97152709960938,4.359218597412109,42.359249114990234,-7.830446720123291,18.98776626586914,-13.621501922607422,28.151201248168945,-15.2346830368042,5.799015998840332,-1.7390661239624023,1.0672898292541504,-7.045088291168213,8.092171669006348,0.8838577270507812,-1.296155571937561,-2.855849504470825,-5.6420135498046875,-2.666565418243408,-7.085750579833984,blues
blues.00042.wav,0.40405353903770447,0.11254502087831497,2416.929135880323,2396.659221103549,5354.448287503626,0.10951423415460539,-153.21531677246094,67.74969482421875,-3.96964955329895,78.9795150756836,2.985348701477051,45.45574951171875,-6.905848979949951,34.01088333129883,-9.51429271697998,8.3862943649292,-23.532310485839844,10.395288467407227,-1.4177346229553223,7.136530876159668,-12.379681587219238,13.095560073852539,-3.3769564628601074,-7.575289726257324,-6.108584403991699,5.520036697387695,blues
blues.00056.wav,0.3919619023799896,0.13981927931308746,1796.0167813732285,2136.3557349976854,4008.922858359919,0.06559580367336416,-156.25115966796875,97.24882507324219,-4.522284984588623,57.07847213745117,7.239620208740234,30.601648330688477,-0.6805609464645386,19.28644371032715,-10.696293830871582,16.728797912597656,-6.627122402191162,6.876470565795898,-10.398763656616211,-0.6395652890205383,-8.504329681396484,2.5699400901794434,-7.610922336578369,-1.3364696502685547,-1.5668307542800903,-4.452540874481201,blues
blues.00057.wav,0.4354608654975891,0.17896194756031036,1882.3988766357397,1910.4121160439493,3792.1919183222158,0.08858037259760826,-93.52086639404297,115.58260345458984,-36.32476806640625,59.110191345214844,6.408511161804199,28.837047576904297,-17.239683151245117,24.4932804107666,-9.267708778381348,11.9669189453125,-5.6252570152282715,8.540218353271484,-11.262303352355957,0.8472834825515747,-2.179217576980591,1.6648368835449219,-6.200940132141113,0.7300737500190735,-2.8421945571899414,-2.710982084274292,blues
blues.00043.wav,0.40405187010765076,0.12867194414138794,2129.96367036734,2350.316755353239,4922.085550047129,0.08434900642391527,-107.12496948242188,102.5300521850586,-9.109408378601074,45.444786071777344,-8.27202033996582,39.54776382446289,-6.201918601989746,29.196622848510742,-18.142606735229492,11.401826858520508,-23.920669555664062,6.842502117156982,-9.152853965759277,4.821928977966309,-15.4048433303833,1.7475829124450684,-7.158931732177734,1.0752047300338745,-4.832139492034912,3.405019998550415,blues
blues.00069.wav,0.27223432064056396,0.11812327057123184,2196.716430967413,2089.3248001301563,4604.733099351073,0.11429265905898323,-127.50614166259766,103.47512817382812,-22.134492874145508,48.31537628173828,-40.82933807373047,20.381086349487305,-30.333187103271484,3.0730910301208496,-14.457588195800781,7.675448894500732,-19.23456382751465,6.10473108291626,-17.255212783813477,-1.1911011934280396,-11.503081321716309,-2.400663137435913,-10.774765968322754,-3.2887279987335205,-1.544443964958191,-2.685685634613037,blues
blues.00055.wav,0.3953790068626404,0.15715178847312927,2177.8284116842538,1925.699342986957,4031.15551587877,0.14272919067085457,-92.03162384033203,97.98985290527344,-40.718711853027344,68.6017074584961,-6.075643539428711,15.985796928405762,-4.745495319366455,14.86588191986084,-12.997391700744629,23.92749786376953,-7.358310699462891,8.750123977661133,-14.358505249023438,-2.2888660430908203,-5.343632221221924,8.546982765197754,-1.2586513757705688,2.884777069091797,-5.012221813201904,4.181458473205566,blues
blues.00041.wav,0.38933542370796204,0.1293514221906662,2446.268635349374,2491.5946046088493,5488.368823412123,0.10126342261575938,-108.15650177001953,86.78019714355469,-2.7765467166900635,54.8905143737793,-6.9638471603393555,40.52852249145508,-5.708448886871338,27.018278121948242,-19.25119400024414,16.49506187438965,-17.19576072692871,12.707869529724121,-2.8021080493927,4.380425453186035,-17.30033302307129,12.746564865112305,-7.005539894104004,-3.9717214107513428,-7.417882442474365,1.6654044389724731,blues
blues.00040.wav,0.381261944770813,0.1359981894493103,2343.6889158609047,2384.9905828515202,5214.407525648927,0.10138916510146208,-106.25371551513672,90.68177032470703,-3.3028697967529297,71.8211898803711,-13.836676597595215,38.75685501098633,-14.585402488708496,20.67978286743164,-19.181135177612305,17.074975967407227,-21.433185577392578,6.682320594787598,-8.353818893432617,7.407094955444336,-17.430198669433594,6.417726993560791,-6.0681233406066895,-5.075332164764404,-7.2684197425842285,1.3275271654129028,blues
blues.00054.wav,0.4513741433620453,0.19921386241912842,1998.731454706276,2016.852265609453,4114.290666690836,0.0951300303570771,-62.113243103027344,109.69400024414062,-32.874732971191406,64.86390686035156,0.44573497772216797,29.46477508544922,-14.76515007019043,22.07033348083496,-12.433491706848145,15.904254913330078,-6.163197994232178,14.119906425476074,-11.6572904586792,4.724748611450195,-7.76353120803833,3.2242445945739746,-8.89035415649414,0.23958830535411835,-6.180954456329346,-3.273770332336426,blues
blues.00068.wav,0.2863544821739197,0.10330062359571457,2560.6773267473923,2328.389735394135,5239.512942285382,0.142214435658254,-113.5579605102539,88.07234191894531,-9.880522727966309,50.62854766845703,-36.05112075805664,16.954370498657227,-16.41277313232422,14.458373069763184,-11.167703628540039,15.895888328552246,-18.302942276000977,6.233863353729248,-19.084646224975586,6.238559722900391,-8.023192405700684,9.732627868652344,-8.828096389770508,6.134033679962158,-4.711852550506592,1.805551528930664,blues
blues.00097.wav,0.395067036151886,0.18310204148292542,1523.4434341002075,1848.1075493506958,3260.0070466574825,0.05565993760226442,-125.85551452636719,128.50027465820312,-13.717719078063965,50.74930191040039,4.914491176605225,19.9906005859375,-6.683140754699707,19.230138778686523,-15.465972900390625,15.948596000671387,-7.163941860198975,6.494543552398682,-2.004185676574707,-0.26945242285728455,-6.378553867340088,0.5428568124771118,-15.251126289367676,-0.9322102069854736,-6.529005527496338,-2.744668483734131,blues
blues.00027.wav,0.30673179030418396,0.08820291608572006,1353.9547692024448,1554.4385918543708,2843.8816433439674,0.06494225841922228,-243.59471130371094,132.65708923339844,-16.155595779418945,80.1458511352539,-3.1519076824188232,12.052727699279785,-1.5735464096069336,5.9923224449157715,-9.440186500549316,-5.7106852531433105,-5.744934558868408,-2.808661699295044,0.03919009491801262,3.9924111366271973,-2.812777042388916,2.2258036136627197,-7.331726551055908,-11.52418327331543,3.1135566234588623,1.6169190406799316,blues
blues.00026.wav,0.27708229422569275,0.0694880485534668,1229.4290376322424,1568.2068548223567,2533.4987560723607,0.0511328924454546,-300.35662841796875,121.86170959472656,-9.879384994506836,67.38381958007812,12.015165328979492,18.303619384765625,5.2247724533081055,10.835474967956543,-1.3277612924575806,9.128883361816406,3.930940866470337,-5.517545223236084,0.29029494524002075,1.6452726125717163,1.125969648361206,-3.011113166809082,-8.59140396118164,-4.015058994293213,4.089345455169678,4.448878288269043,blues
blues.00032.wav,0.26804354786872864,0.1170317679643631,1038.269014227729,1704.7289609406248,1867.3683679850637,0.02831068390233124,-287.3495788574219,117.93359375,20.266178131103516,23.80122947692871,4.595498085021973,25.06521224975586,-6.241981506347656,14.969369888305664,-11.694856643676758,0.3077174425125122,-13.319403648376465,-3.778087615966797,-6.099421977996826,-1.0764243602752686,-5.624912738800049,-13.98707389831543,-10.229698181152344,-11.538240432739258,-16.677183151245117,-19.077199935913086,blues
blues.00024.wav,0.23749156296253204,0.10872217267751694,1071.7900099720619,1347.1313169913165,2106.3569460556846,0.04871369119960436,-261.9260559082031,136.78128051757812,-11.957441329956055,64.44739532470703,12.9510498046875,10.103643417358398,7.741605758666992,1.5521118640899658,-1.8049864768981934,-2.584751605987549,6.996656894683838,-1.3407734632492065,-4.272860050201416,-1.0798646211624146,1.3744227886199951,-1.3555724620819092,-13.27522087097168,-7.11328125,0.4701956808567047,-3.402604103088379,blues
